ubigeo,departamento,provincia,distrito,total_facilities,emergency_proxy_facilities,facilities_missing_coords,c1_rows,reporting_ipress_count,total_emergency_attentions,total_emergency_attended,atenciones_missing_rows,atendidos_missing_rows,atenciones_zero_rows,atendidos_zero_rows,atenciones_missing_share,atendidos_missing_share,atenciones_zero_share,atendidos_zero_share,activity_quality_tag,facility_component,activity_component,q1_territorial_availability_score,availability_level,rank_best_to_worst,rank_worst_to_best
190107,PASCO,PASCO,PAUCARTAMBO,10.0,1.0,1.0,81.0,10.0,1174.0,1035.0,33.0,33.0,0.0,0.0,0.4074074074074074,0.4074074074074074,0.0,0.0,Missing activity values present,0.3095225203994102,0.5972904179187498,0.45340646915908,Very high availability,181,363
080105,CUSCO,CUSCO,SAN SEBASTIAN,28.0,0.0,23.0,74.0,6.0,1035.0,1034.0,8.0,8.0,0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,0.0,Missing activity values present,0.31047967941288107,0.5920558497457036,0.4512677645792923,Very high availability,182,362
210608,PUNO,HUANCANE,VILQUE CHICO,9.0,1.0,0.0,84.0,9.0,1285.0,955.0,24.0,24.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,Missing activity values present,0.300734497141427,0.5974738044704699,0.44910415080594845,Very high availability,183,361
060301,CAJAMARCA,CELENDIN,CELENDIN,8.0,1.0,3.0,75.0,2.0,1220.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.6033565252736768,0.4471881567047328,Very high availability,184,360
160206,LORETO,ALTO AMAZONAS,LAGUNAS,11.0,0.0,0.0,28.0,14.0,4857.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.6633826535236219,0.4462510594004805,Very high availability,185,359
030401,APURIMAC,AYMARAES,CHALHUANCA,4.0,1.0,1.0,78.0,4.0,3669.0,1269.0,1.0,1.0,0.0,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,Missing activity values present,0.23682323859095428,0.6532271510278025,0.4450251948093784,Very high availability,186,358
110111,ICA,ICA,SANTIAGO,6.0,2.0,2.0,108.0,6.0,963.0,668.0,8.0,8.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,Missing activity values present,0.31957330883545015,0.5698677886882939,0.44472054876187206,Very high availability,187,357
120604,JUNIN,SATIPO,MAZAMARI,14.0,1.0,5.0,88.0,13.0,823.0,457.0,21.0,21.0,0.0,0.0,0.23863636363636365,0.23863636363636365,0.0,0.0,Missing activity values present,0.3381201867673479,0.5467093616135543,0.4424147741904511,Very high availability,188,356
220501,SAN MARTIN,LAMAS,LAMAS,8.0,1.0,4.0,70.0,6.0,1422.0,788.0,10.0,10.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,Missing activity values present,0.29101978813578877,0.5931932788880235,0.44210653351190615,Very high availability,189,355
230302,TACNA,JORGE BASADRE,ILABAYA,6.0,1.0,2.0,61.0,2.0,1505.0,1247.0,2.0,2.0,0.0,0.0,0.03278688524590164,0.03278688524590164,0.0,0.0,Missing activity values present,0.26784747804956727,0.6157245279156964,0.4417860029826318,Very high availability,190,354
040110,AREQUIPA,AREQUIPA,MIRAFLORES,24.0,1.0,19.0,65.0,6.0,403.0,272.0,10.0,10.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,Missing activity values present,0.385220585398907,0.49453014904768977,0.4398753672232984,Very high availability,191,353
150509,LIMA,CA?ETE,MALA,11.0,0.0,6.0,60.0,1.0,1997.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2291194652773391,0.6481074880742825,0.4386134766758108,Very high availability,192,352
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,26.0,1.0,1.0,135.0,27.0,292.0,288.0,54.0,54.0,0.0,0.0,0.4,0.4,0.0,0.0,Missing activity values present,0.39231673631218233,0.48379067707831586,0.4380537066952491,Very high availability,193,351
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,11.0,1.0,2.0,83.0,13.0,691.0,679.0,24.0,24.0,0.0,0.0,0.2891566265060241,0.2891566265060241,0.0,0.0,Missing activity values present,0.3175453570603406,0.5569150473731193,0.4372302022167299,Very high availability,194,350
220910,SAN MARTIN,SAN MARTIN,MORALES,7.0,1.0,6.0,62.0,2.0,1122.0,995.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.28015966743441967,0.5936896973333995,0.4369246823839096,Very high availability,195,349
130106,LA LIBERTAD,TRUJILLO,LAREDO,4.0,1.0,1.0,66.0,4.0,1751.0,1751.0,6.0,6.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,Missing activity values present,0.23682323859095428,0.636902870855329,0.4368630547231417,Very high availability,196,348
050116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES D.,5.0,0.0,2.0,68.0,5.0,4516.0,3583.0,8.0,8.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,Missing activity values present,0.16520820672686637,0.7074798774877775,0.4363440421073219,Very high availability,197,347
210401,PUNO,CHUCUITO,JULI,16.0,1.0,15.0,59.0,2.0,533.0,373.0,1.0,1.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,Missing activity values present,0.3496607862456018,0.519897941824495,0.4347793640350484,Very high availability,198,346
210301,PUNO,CARABAYA,MACUSANI,6.0,1.0,1.0,69.0,5.0,1554.0,874.0,6.0,6.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,Missing activity values present,0.26784747804956727,0.6014077258372195,0.43462760194339334,Very high availability,199,345
060108,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,7.0,1.0,1.0,78.0,9.0,954.0,954.0,14.0,14.0,0.0,0.0,0.1794871794871795,0.1794871794871795,0.0,0.0,Missing activity values present,0.28015966743441967,0.5851557723559022,0.43265771989516094,Very high availability,200,344
150507,LIMA,CA?ETE,IMPERIAL,9.0,1.0,5.0,57.0,1.0,919.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.300734497141427,0.563147321281463,0.431940909211445,Very high availability,201,343
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,5.0,0.0,0.0,420.0,5.0,9379.0,1452.0,14.0,14.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,Missing activity values present,0.16520820672686637,0.6978536806715627,0.4315309436992145,Very high availability,202,342
210201,PUNO,AZANGARO,AZANGARO,5.0,2.0,1.0,62.0,2.0,704.0,669.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.30535992929575073,0.5570301357264724,0.4311950325111116,Very high availability,203,341
210801,PUNO,MELGAR,AYAVIRI,7.0,1.0,1.0,62.0,2.0,1077.0,772.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.28015966743441967,0.580840602707215,0.43050013507081736,Very high availability,204,340
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,10.0,1.0,1.0,59.0,1.0,634.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.5503548216089544,0.4299386710041823,Very high availability,205,339
200803,PIURA,SECHURA,BERNAL,2.0,1.0,1.0,58.0,1.0,8730.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.18972283995939515,0.6699704771144761,0.4298466585369356,Very high availability,206,338
221005,SAN MARTIN,TOCACHE,UCHIZA,13.0,1.0,1.0,99.0,3.0,500.0,463.0,4.0,4.0,0.0,0.0,0.04040404040404041,0.04040404040404041,0.0,0.0,Missing activity values present,0.33175873660003996,0.526763462235484,0.42926109941776197,Very high availability,207,337
190103,PASCO,PASCO,HUARIACA,4.0,2.0,1.0,116.0,4.0,801.0,793.0,4.0,4.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,Missing activity values present,0.28854906937683716,0.5698244295939925,0.4291867494854148,Very high availability,208,336
221003,SAN MARTIN,TOCACHE,POLVORA,7.0,0.0,0.0,556.0,2.0,2594.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.19173377565141816,0.664934658655834,0.4283342171536261,Very high availability,209,335
120607,JUNIN,SATIPO,RIO NEGRO,16.0,0.0,1.0,88.0,15.0,1074.0,1071.0,28.0,28.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.0,0.0,Missing activity values present,0.2612348944626003,0.5951266438999236,0.42818076918126197,Very high availability,210,334
130601,LA LIBERTAD,OTUZCO,OTUZCO,10.0,1.0,1.0,60.0,1.0,628.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.5467263083895033,0.42812441439445675,Very high availability,211,333
150514,LIMA,CA?ETE,SAN LUIS,5.0,0.0,4.0,60.0,1.0,3249.0,2963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.16520820672686637,0.6855394424802137,0.42537382460354,Very high availability,212,332
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,4.0,1.0,2.0,64.0,3.0,1315.0,1299.0,4.0,4.0,0.0,0.0,0.0625,0.0625,0.0,0.0,Missing activity values present,0.23682323859095428,0.611960790393016,0.42439201449198516,Very high availability,213,331
210701,PUNO,LAMPA,LAMPA,8.0,2.0,1.0,77.0,2.0,495.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.34274561892167166,0.5059538526470464,0.42434973578435903,Very high availability,214,330
210601,PUNO,HUANCANE,HUANCANE,13.0,1.0,3.0,62.0,2.0,428.0,428.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.33175873660003996,0.516911354762536,0.424335045681288,Very high availability,215,329
090301,HUANCAVELICA,ANGARAES,LIRCAY,23.0,1.0,12.0,29.0,1.0,293.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.38145661561081334,0.4666049121675345,0.42403076388917393,Very high availability,216,328
211301,PUNO,YUNGUYO,YUNGUYO,11.0,1.0,1.0,71.0,7.0,608.0,390.0,12.0,12.0,0.0,0.0,0.16901408450704225,0.16901408450704225,0.0,0.0,Missing activity values present,0.3175453570603406,0.5272753052933025,0.42241033117682153,Very high availability,217,327
160107,LORETO,MAYNAS,NAPO,9.0,1.0,0.0,59.0,1.0,565.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.300734497141427,0.540545168608284,0.4206398328748555,Very high availability,218,326
060402,CAJAMARCA,CHOTA,ANGUIA,5.0,0.0,0.0,280.0,5.0,3336.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.16520820672686637,0.6758214471740629,0.4205148269504646,Very high availability,219,325
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,9.0,1.0,0.0,60.0,1.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.300734497141427,0.5390250142533353,0.4198797556973811,Very high availability,220,324
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,6.0,1.0,1.0,70.0,6.0,1191.0,551.0,9.0,9.0,0.0,0.0,0.12857142857142856,0.12857142857142856,0.0,0.0,Missing activity values present,0.26784747804956727,0.5701567502158025,0.41900211413268484,Very high availability,221,323
021803,ANCASH,SANTA,COISHCO,2.0,0.0,0.0,62.0,2.0,8939.0,3225.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.10129694817639363,0.7309987201439916,0.41614783416019263,Very high availability,222,322
040401,AREQUIPA,CASTILLA,APLAO,7.0,1.0,5.0,79.0,8.0,672.0,618.0,13.0,13.0,0.0,0.0,0.16455696202531644,0.16455696202531644,0.0,0.0,Missing activity values present,0.28015966743441967,0.5516277772055319,0.4158937223199758,Very high availability,223,321
050601,AYACUCHO,LUCANAS,PUQUIO,5.0,1.0,2.0,114.0,2.0,978.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.25363409850986784,0.574827425757195,0.41423076213353144,Very high availability,224,320
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,22.0,1.0,16.0,60.0,5.0,193.0,193.0,8.0,8.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,Missing activity values present,0.37753242952564336,0.44923452135660413,0.41338347544112375,Very high availability,225,319
050701,AYACUCHO,PARINACOCHAS,CORACORA,9.0,1.0,1.0,60.0,2.0,554.0,401.0,2.0,2.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,Missing activity values present,0.300734497141427,0.5246681033910081,0.41270130026621754,Very high availability,226,318
021907,ANCASH,SIHUAS,QUICHES,2.0,0.0,0.0,231.0,2.0,12042.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.10129694817639363,0.7229731649090173,0.4121350565427055,Very high availability,227,317
180106,MOQUEGUA,MARISCAL NIETO,TORATA,6.0,1.0,4.0,57.0,2.0,696.0,615.0,2.0,2.0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.0,0.0,Missing activity values present,0.26784747804956727,0.5528588403445298,0.4103531591970485,Very high availability,228,316
060802,CAJAMARCA,JAEN,BELLAVISTA,9.0,1.0,0.0,98.0,10.0,464.0,416.0,10.0,10.0,0.0,0.0,0.10204081632653061,0.10204081632653061,0.0,0.0,Missing activity values present,0.300734497141427,0.5189849911099054,0.40985974412566617,Very high availability,229,315
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,12.0,1.0,9.0,79.0,8.0,342.0,318.0,18.0,18.0,0.0,0.0,0.22784810126582278,0.22784810126582278,0.0,0.0,Missing activity values present,0.3249256513595553,0.49463773377370146,0.4097816925666284,Very high availability,230,314
021001,ANCASH,HUARI,HUARI,6.0,1.0,1.0,62.0,2.0,793.0,518.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.26784747804956727,0.5506863720784403,0.40926692506400375,Very high availability,231,313
120201,JUNIN,CONCEPCION,CONCEPCION,3.0,1.0,2.0,106.0,5.0,1327.0,1021.0,6.0,6.0,0.0,0.0,0.05660377358490566,0.05660377358490566,0.0,0.0,Missing activity values present,0.21624840888394695,0.6017391379051507,0.4089937733945488,Very high availability,232,312
090103,HUANCAVELICA,HUANCAVELICA,ACORIA,28.0,0.0,0.0,131.0,28.0,389.0,351.0,51.0,51.0,0.0,0.0,0.3893129770992366,0.3893129770992366,0.0,0.0,Missing activity values present,0.31047967941288107,0.5042687367924757,0.40737420810267844,Very high availability,233,311
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,10.0,1.0,0.0,167.0,11.0,425.0,326.0,7.0,7.0,0.0,0.0,0.041916167664670656,0.041916167664670656,0.0,0.0,Missing activity values present,0.3095225203994102,0.5046654178608614,0.4070939691301358,Very high availability,234,310
220701,SAN MARTIN,PICOTA,PICOTA,7.0,1.0,3.0,67.0,5.0,539.0,502.0,8.0,8.0,0.0,0.0,0.11940298507462686,0.11940298507462686,0.0,0.0,Missing activity values present,0.28015966743441967,0.5334090897354858,0.40678437858495275,Very high availability,235,309
030409,APURIMAC,AYMARAES,LUCRE,4.0,0.0,0.0,119.0,5.0,4168.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.6650148336640709,0.40670609023601184,Very high availability,236,308
020702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,3.0,1.0,0.0,146.0,3.0,1848.0,661.0,9.0,23.0,0.0,0.0,0.06164383561643835,0.15753424657534246,0.0,0.0,Missing activity values present,0.21624840888394695,0.5962639267871657,0.4062561678355563,Very high availability,237,307
010307,AMAZONAS,BONGARA,JAZAN,8.0,1.0,7.0,60.0,1.0,459.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.5213021145268506,0.4061609513313197,Very high availability,238,306
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,5.0,1.0,4.0,69.0,2.0,681.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.25363409850986784,0.5564440967598413,0.4050390976348546,Very high availability,239,305
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,5.0,1.0,0.0,62.0,4.0,676.0,611.0,6.0,6.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0,0.0,Missing activity values present,0.25363409850986784,0.5513712984830061,0.402502698496437,Very high availability,240,304
150129,LIMA,LIMA,SAN BARTOLO,3.0,0.0,2.0,69.0,2.0,3862.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.12782251710094544,0.676513645587842,0.40216808134439375,Very high availability,241,303
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,7.0,1.0,2.0,68.0,5.0,521.0,400.0,8.0,8.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,Missing activity values present,0.28015966743441967,0.5220304404416702,0.40109505393804495,Very high availability,242,302
190308,PASCO,OXAPAMPA,CONSTITUCION,13.0,1.0,0.0,86.0,16.0,245.0,245.0,30.0,30.0,0.0,0.0,0.3488372093023256,0.3488372093023256,0.0,0.0,Missing activity values present,0.33175873660003996,0.4694858712546936,0.40062230392736675,Very high availability,243,301
030415,APURIMAC,AYMARAES,TINTAY,4.0,0.0,0.0,78.0,3.0,3576.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.14839734680795277,0.6511868503497102,0.3997920985788315,Very high availability,244,300
140206,LAMBAYEQUE,FERRE?AFE,PUEBLO NUEVO,5.0,0.0,3.0,60.0,1.0,2471.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.16520820672686637,0.6340655973983514,0.39963690206260893,Very high availability,245,299
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,6.0,0.0,0.0,262.0,2.0,1508.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.17942158626656576,0.6193641855367604,0.3993928859016631,Very high availability,246,298
210402,PUNO,CHUCUITO,DESAGUADERO,4.0,0.0,4.0,62.0,2.0,4304.0,1016.0,2.0,2.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,Missing activity values present,0.14839734680795277,0.6500245342604567,0.39921094053420475,Very high availability,247,297
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,10.0,1.0,1.0,112.0,9.0,322.0,294.0,21.0,21.0,0.0,0.0,0.1875,0.1875,0.0,0.0,Missing activity values present,0.3095225203994102,0.48871559841265133,0.39911905940603076,Very high availability,248,296
